"","real_delay","schedule_arrival_time","predicted_delay","predict_percentage_error","predict_error"
"68",786,"2018-05-25 18:12:00",256.837506206114,0.673234724928608,529.162493793886
"69",0,"2018-05-22 06:01:00",136.811533505155,Inf,-136.811533505155
"70",11,"2018-05-22 06:12:00",261.817735788777,22.8016123444343,-250.817735788777
"71",647,"2018-05-23 07:50:00",289.746166950596,0.552169757417935,357.253833049404
"72",432,"2018-05-22 07:58:00",279.781178940003,0.352358382083325,152.218821059997
"73",467,"2018-05-25 08:38:00",255.073440540817,0.453804195844074,211.926559459183
"74",527,"2018-05-23 17:18:00",362.471204188482,0.312198853532293,164.528795811518
"75",2,"2018-05-23 13:48:00",201.151367405675,99.5756837028373,-199.151367405675
"76",322,"2018-05-21 15:35:00",2447.64130434783,6.60137051039698,-2125.64130434783
"77",1174,"2018-05-25 15:57:00",571.605679225989,0.513112709347539,602.394320774011
"78",-28,"2018-05-25 09:41:00",220.659075670498,8.88068127394636,-248.659075670498
"79",174,"2018-05-23 07:52:00",120.308480894688,0.308571948881105,53.6915191053122
"80",0,"2018-05-24 18:51:00",242.404877377636,Inf,-242.404877377636
"81",-103,"2018-05-24 08:33:00",4.21389793702497,1.04091163045655,-107.213897937025
"82",-17,"2018-05-25 06:14:00",179.536108505087,11.5609475591227,-196.536108505087
"83",0,"2018-05-24 17:24:00",193.800303907381,Inf,-193.800303907381
"84",777,"2018-05-25 17:14:00",219.105113636364,0.718011436761437,557.894886363636
"85",283,"2018-05-23 07:10:00",483.457818965222,0.708331515778171,-200.457818965222
"86",-25,"2018-05-23 17:42:00",256.177911719623,11.2471164687849,-281.177911719623
"87",603,"2018-05-25 16:34:00",370.954060267674,0.384819137201204,232.045939732326
"88",352,"2018-05-24 15:56:00",254.662878637893,0.27652591296053,97.3371213621065
"89",325,"2018-05-24 17:09:00",325.801847324097,0.00246722253568228,-0.801847324096741
"90",196,"2018-05-22 15:26:00",270.148041104689,0.378306332166778,-74.1480411046885
"91",670,"2018-05-24 17:51:00",434.943420656429,0.350830715438166,235.056579343571
"92",1241,"2018-05-23 09:14:00",386.914145314145,0.688223895798432,854.085854685855
"93",419,"2018-05-25 09:15:00",193.574013803292,0.538009513595963,225.425986196708
"94",1192,"2018-05-24 16:23:00",229.889538885065,0.807139648586355,962.110461114935
"95",654,"2018-05-23 08:44:00",400.015706570657,0.388355188729882,253.984293429343
"96",275,"2018-05-24 12:40:00",801.371911922664,1.91407967971878,-526.371911922664
"97",235,"2018-05-25 17:04:00",407.134369130954,0.732486677152998,-172.134369130954
"98",234,"2018-05-25 18:13:00",241.305026537621,0.0312180621265854,-7.30502653762099
"99",166,"2018-05-21 12:54:00",335.22403419886,1.01942189276422,-169.22403419886
"100",138,"2018-05-23 11:23:00",71.7901865576284,0.47978125682878,66.2098134423716
