"","real_delay","schedule_arrival_time","predicted_delay","predict_percentage_error","predict_error"
"1",42,"2018-05-27 10:40:00",66.8524774774775,0.591725654225654,-24.8524774774775
"2",31,"2018-05-26 09:23:00",273.085066612289,7.80919569717062,-242.085066612289
"3",255,"2018-05-26 15:41:00",236.080212746777,0.0741952441302853,18.9197872532228
"4",-15,"2018-05-27 14:40:00",361.30341141085,25.0868940940567,-376.30341141085
"5",20,"2018-05-26 09:20:00",291.088306063523,13.5544153031761,-271.088306063523
"6",3,"2018-05-26 17:05:00",279.510824913956,92.1702749713186,-276.510824913956
"7",719,"2018-05-26 15:57:00",269.05960683486,0.625786360452211,449.94039316514
"8",323,"2018-05-26 13:09:00",229.55893094691,0.289291235458483,93.4410690530898
"9",86,"2018-05-26 10:27:00",239.141151309927,1.78071106174334,-153.141151309927
"10",20,"2018-05-27 07:27:00",91.4641097818438,3.57320548909219,-71.4641097818438
"11",15,"2018-05-26 16:14:00",220.506024096386,13.7004016064257,-205.506024096386
"12",-37,"2018-05-26 08:27:00",78.8355911330049,3.13069165224338,-115.835591133005
"13",83,"2018-05-27 16:28:00",319.803332884086,2.85305220342273,-236.803332884086
"14",0,"2018-05-27 07:30:00",206.133600962214,Inf,-206.133600962214
"15",208,"2018-05-26 08:55:00",434.795869974662,1.09036475949357,-226.795869974662
"16",48,"2018-05-27 08:10:00",233.690516206483,3.86855242096839,-185.690516206483
"17",0,"2018-05-27 13:39:00",46.6336391130157,Inf,-46.6336391130157
"18",295,"2018-05-27 18:29:00",229.773667474735,0.221106211950052,65.2263325252652
"19",85,"2018-05-27 17:03:00",281.787734566222,2.31514981842615,-196.787734566222
"20",379,"2018-05-27 17:23:00",147.350257751988,0.611213040232221,231.649742248012
"21",187,"2018-05-26 18:18:00",48.7503931379557,0.739302710492216,138.249606862044
"22",263,"2018-05-26 13:53:00",379.955257642793,0.444696797120886,-116.955257642793
"23",28,"2018-05-26 08:05:00",301.736397515528,9.77629991126885,-273.736397515528
"24",262,"2018-05-27 13:07:00",147.507294162753,0.436995060447508,114.492705837247
"25",-43,"2018-05-26 15:09:00",207.57792509115,5.82739360677093,-250.57792509115
"26",0,"2018-05-26 16:06:00",87.4412583683868,Inf,-87.4412583683868
"27",1976,"2018-05-27 09:11:00",819.122202591284,0.585464472372832,1156.87779740872
"28",70,"2018-05-26 14:36:00",551.05603221067,6.872229031581,-481.05603221067
"29",986,"2018-05-26 16:14:00",189.877145438121,0.807426830184461,796.122854561879
"30",0,"2018-05-27 15:20:00",149.424757176374,Inf,-149.424757176374
"31",52,"2018-05-26 17:01:00",397.227722772277,6.63899466869764,-345.227722772277
"32",-57,"2018-05-27 06:56:00",179.536108505087,4.14975628956292,-236.536108505087
"33",109,"2018-05-27 14:38:00",400.015706570657,2.66986886762071,-291.015706570657
"34",270,"2018-05-27 18:29:00",780.18438538206,1.88957179771133,-510.18438538206
"35",0,"2018-05-26 10:51:00",87.4412583683868,Inf,-87.4412583683868
"36",60,"2018-05-27 14:57:00",303.936375709284,4.0656062618214,-243.936375709284
"37",-37,"2018-05-26 09:39:00",100.813239526703,3.72468214937035,-137.813239526703
"38",0,"2018-05-26 18:19:00",139.853760445682,Inf,-139.853760445682
"39",970,"2018-05-26 13:33:00",235.326145552561,0.757395726234474,734.673854447439
"40",0,"2018-05-26 16:46:00",46.6336391130157,Inf,-46.6336391130157
"41",0,"2018-05-27 10:39:00",99.1807513666817,Inf,-99.1807513666817
"42",126,"2018-05-26 12:19:00",182.165364990107,0.445756865000851,-56.1653649901073
"43",685,"2018-05-26 14:20:00",99.1807513666817,0.85521058194645,585.819248633318
"44",134,"2018-05-26 18:15:00",411.376830377444,2.06997634610033,-277.376830377444
"45",75,"2018-05-26 16:28:00",360.3822333724,3.80509644496533,-285.3822333724
"46",235,"2018-05-26 08:14:00",416.006671348315,0.770241154673679,-181.006671348315
"47",212,"2018-05-26 13:14:00",128.868334700574,0.392130496695404,83.1316652994257
"48",-13,"2018-05-26 10:26:00",379.955257642793,30.2273275109841,-392.955257642793
"49",22,"2018-05-26 08:21:00",712.959886014906,31.4072675461321,-690.959886014906
"50",0,"2018-05-26 11:04:00",185.314640930389,Inf,-185.314640930389
"51",-7,"2018-05-26 07:22:00",495.223406362664,71.746200908952,-502.223406362664
"52",672,"2018-05-26 13:44:00",551.05603221067,0.179976142543645,120.94396778933
"53",268,"2018-05-26 15:08:00",434.795869974662,0.622372649159185,-166.795869974662
"54",58,"2018-05-27 18:06:00",286.496761658031,3.93959933893157,-228.496761658031
"55",241,"2018-05-27 12:02:00",372.80971659919,0.546928284643943,-131.80971659919
"56",48,"2018-05-27 10:59:00",158.230953809238,2.29647820435913,-110.230953809238
"57",298,"2018-05-26 17:54:00",1004.85742821473,2.37200479266688,-706.857428214732
"58",110,"2018-05-27 11:11:00",506.953078125281,3.60866434659346,-396.953078125281
"59",91,"2018-05-26 10:42:00",276.949120660372,2.04339693033376,-185.949120660372
"60",105,"2018-05-26 08:25:00",98.6939422771963,0.0600576925981302,6.30605772280367
"61",14,"2018-05-27 13:33:00",407.263941808105,28.0902815577218,-393.263941808105
"62",19,"2018-05-26 14:13:00",32.2014309301046,0.69481215421603,-13.2014309301046
"63",341,"2018-05-27 13:18:00",190.174510659665,0.442303487801569,150.825489340335
"64",77,"2018-05-26 08:41:00",714.154377880184,8.27473218026213,-637.154377880184
"65",18,"2018-05-26 10:30:00",381.671812080537,20.2039895600298,-363.671812080537
"66",247,"2018-05-27 15:34:00",299.340921662908,0.211906565436874,-52.340921662908
