"","real_delay","schedule_arrival_time","predicted_delay","predict_percentage_error","predict_error"
"63",0,"2018-05-27 18:36:00",179.536108505087,Inf,-179.536108505087
"64",177,"2018-05-26 20:02:00",228.451958384333,0.29068903041996,-51.4519583843329
"65",259,"2018-05-26 00:21:00",69.0598409291756,0.733359687532141,189.940159070824
"66",0,"2018-05-26 19:51:00",294.654685158313,Inf,-294.654685158313
"67",39,"2018-05-27 18:31:00",287.054605097941,6.36037448969079,-248.054605097941
"68",357,"2018-05-27 20:39:00",411.376830377444,0.152316051477435,-54.3768303774443
"69",-98,"2018-05-26 06:47:00",256.843754303183,3.62085463574676,-354.843754303183
"70",0,"2018-05-26 21:21:00",30.4939900010637,Inf,-30.4939900010637
"71",-36,"2018-05-26 19:13:00",79.6791757413302,3.21331043725917,-115.67917574133
"72",-65,"2018-05-27 22:06:00",311.262013781848,5.78864636587458,-376.262013781848
"73",211,"2018-05-27 19:10:00",244.717944986174,0.159800687138264,-33.7179449861738
"74",237,"2018-05-27 23:55:00",113.36301369863,0.521675047685105,123.63698630137
"75",-30,"2018-05-27 05:32:00",407.134369130954,14.5711456376985,-437.134369130954
"76",-34,"2018-05-26 18:27:00",344.65673193554,11.1369627039865,-378.65673193554
"77",234,"2018-05-27 20:52:00",368.601083557559,0.575218305801536,-134.601083557559
"78",191,"2018-05-26 18:42:00",360.002444987775,0.884829554909817,-169.002444987775
"79",-58,"2018-05-27 05:19:00",169.445420750253,3.92147277155609,-227.445420750253
"80",120,"2018-05-27 21:04:00",136.101492537313,0.134179104477612,-16.1014925373134
"81",163,"2018-05-26 21:47:00",254.662878637893,0.562348948698733,-91.6628786378935
"82",46,"2018-05-27 20:03:00",278.290784220854,5.04979965697509,-232.290784220854
"83",227,"2018-05-26 19:45:00",301.736397515528,0.329235231345938,-74.7363975155279
"84",207,"2018-05-26 17:57:00",402.823234433765,0.946005963448141,-195.823234433765
"85",102,"2018-05-26 22:59:00",275.794068140925,1.70386341314633,-173.794068140925
"86",0,"2018-05-27 02:17:00",2546.95475687104,Inf,-2546.95475687104
"87",60,"2018-05-27 06:13:00",100.43399000294,0.673899833382338,-40.4339900029403
"88",8,"2018-05-27 20:53:00",501.165220141256,61.645652517657,-493.165220141256
"89",57,"2018-05-27 06:36:00",100.43399000294,0.761999824612988,-43.4339900029403
"90",79,"2018-05-27 20:39:00",358.916783543712,3.54325042460395,-279.916783543712
"91",84,"2018-05-27 05:12:00",271.010086565894,2.22631055435588,-187.010086565894
"92",0,"2018-05-27 07:02:00",197.887557668023,Inf,-197.887557668023
"93",113,"2018-05-26 22:41:00",567.645295528283,4.02340969494056,-454.645295528283
"94",54,"2018-05-26 19:03:00",455.862935835813,7.44190621918172,-401.862935835813
"95",-46,"2018-05-26 04:42:00",61.55,2.33804347826087,-107.55
"96",-56,"2018-05-26 06:40:00",146.328243112983,3.61300434130326,-202.328243112983
"97",361,"2018-05-27 18:54:00",916.007138607971,1.53741589642097,-555.007138607971
"98",-18,"2018-05-26 05:58:00",117.1880396704,7.51044664835556,-135.1880396704
"99",52,"2018-05-27 19:03:00",166.519315403423,2.2022945269889,-114.519315403423
"100",70,"2018-05-27 20:06:00",564.135750698898,7.0590821528414,-494.135750698898
