"","real_delay","schedule_arrival_datetime","predicted_delay","predicted_percentage_error","predict_error"
"1",113,"2018-05-23 00:15:00",68.7416666666667,0.391666666666667,44.2583333333333
"2",145,"2018-05-22 23:27:00",216.615384615385,0.493899204244032,-71.6153846153846
"3",0,"2018-05-24 04:03:00",0,NA,0
"4",168,"2018-05-25 01:02:00",85.4761904761905,0.491213151927438,82.5238095238095
"5",346,"2018-05-24 00:52:00",249.275362318841,0.279550975957108,96.7246376811594
"6",118,"2018-05-22 02:20:00",201.555555555556,0.708097928436911,-83.5555555555555
"7",0,"2018-05-23 05:40:00",4.32,NA,-4.32
"8",82,"2018-05-23 01:51:00",63.9473684210526,0.2201540436457,18.0526315789474
"9",32,"2018-05-22 00:06:00",93.2,1.9125,-61.2
"10",191,"2018-05-25 01:17:00",229.684210526316,0.202535133645632,-38.6842105263158
"11",116,"2018-05-24 02:13:00",160.433734939759,0.383049439135854,-44.433734939759
"12",-133,"2018-05-21 00:47:00",139.717391304348,2.05050670153645,-272.717391304348
"13",92,"2018-05-23 02:45:00",113.5,0.233695652173913,-21.5
"14",450,"2018-05-23 00:06:00",200.9,0.553555555555556,249.1
"15",0,"2018-05-23 00:46:00",20.7872340425532,NA,-20.7872340425532
"16",233,"2018-05-25 02:15:00",100.731343283582,0.567676638267888,132.268656716418
"17",-110,"2018-05-25 02:07:00",-2.96774193548387,0.973020527859238,-107.032258064516
"18",478,"2018-05-25 00:11:00",375.84,0.213723849372385,102.16
"19",51,"2018-05-22 02:45:00",NA,NA,NA
"20",69,"2018-05-22 02:32:00",138.730158730159,1.01058201058201,-69.7301587301587
"21",-32,"2018-05-25 02:30:00",88.9259259259259,3.77893518518519,-120.925925925926
"22",36,"2018-05-23 02:06:00",112.307692307692,2.11965811965812,-76.3076923076923
"23",526,"2018-05-25 00:23:00",173.241935483871,0.670642708205568,352.758064516129
"24",352,"2018-05-25 01:16:00",106.9375,0.696200284090909,245.0625
"25",0,"2018-05-23 01:17:00",25.4634146341463,NA,-25.4634146341463
"26",90,"2018-05-25 02:24:00",112.021276595745,0.24468085106383,-22.0212765957447
"27",205,"2018-05-25 00:40:00",196.71875,0.0403963414634146,8.28125
"28",42,"2018-05-24 00:06:00",93.2,1.21904761904762,-51.2
"29",208,"2018-05-23 05:35:00",174.969465648855,0.158800645918967,33.030534351145
"30",129,"2018-05-23 01:23:00",148.5,0.151162790697674,-19.5
"31",0,"2018-05-22 02:47:00",11.7222222222222,NA,-11.7222222222222
"32",161,"2018-05-25 02:57:00",93.1136363636364,0.421654432523998,67.8863636363636
"33",213,"2018-05-22 23:45:00",139.58064516129,0.344691806754505,73.4193548387097
"34",0,"2018-05-25 02:18:00",-1.42592592592593,NA,1.42592592592593
"35",-48,"2018-05-25 02:26:00",34.9166666666667,1.72743055555556,-82.9166666666667
"36",0,"2018-05-21 01:17:00",58.6125,NA,-58.6125
"37",32,"2018-05-22 23:46:00",149.3,3.665625,-117.3
"38",0,"2018-05-24 04:25:00",0,NA,0
"39",-36,"2018-05-24 02:22:00",69.5952380952381,2.93320105820106,-105.595238095238
"40",0,"2018-05-24 01:47:00",57.8553191489362,NA,-57.8553191489362
"41",48,"2018-05-25 00:24:00",135.9,1.83125,-87.9
"42",337,"2018-05-21 23:55:00",75.3223684210526,0.776491488364829,261.677631578947
"43",26,"2018-05-23 01:16:00",105.549450549451,3.05959425190194,-79.5494505494506
"44",181,"2018-05-25 01:03:00",113.25,0.374309392265193,67.75
"45",361,"2018-05-24 01:44:00",135.434210526316,0.624835981921563,225.565789473684
"46",151,"2018-05-22 01:47:00",182.487179487179,0.208524367464765,-31.4871794871795
"47",122,"2018-05-22 02:02:00",191.257575757576,0.567685047193244,-69.2575757575758
"48",340,"2018-05-22 00:21:00",288.756756756757,0.150715421303657,51.2432432432432
"49",0,"2018-05-24 03:54:00",0,NA,0
"50",-37,"2018-05-22 00:15:00",160.306818181818,5.33261670761671,-197.306818181818
"51",140,"2018-05-22 23:01:00",258.311827956989,0.845084485407066,-118.311827956989
"52",0,"2018-05-25 01:17:00",83.8581081081081,NA,-83.8581081081081
"53",0,"2018-05-22 03:40:00",3.57046979865772,NA,-3.57046979865772
"54",93,"2018-05-23 02:51:00",131.227272727273,0.411045943304008,-38.2272727272727
"55",50,"2018-05-23 01:51:00",171.612244897959,2.43224489795918,-121.612244897959
"56",134,"2018-05-24 23:59:00",159.117647058824,0.187445127304653,-25.1176470588235
"57",52,"2018-05-25 02:54:00",162.478260869565,2.12458193979933,-110.478260869565
"58",29,"2018-05-22 01:54:00",32.0806451612903,0.10622914349277,-3.08064516129032
"59",173,"2018-05-22 02:32:00",250.466666666667,0.447784200385356,-77.4666666666667
"60",198,"2018-05-23 00:56:00",158,0.202020202020202,40
"61",-62,"2018-05-23 01:58:00",54.5217391304348,1.87938288920056,-116.521739130435
"62",0,"2018-05-23 01:10:00",168.262626262626,NA,-168.262626262626
"63",-15,"2018-05-24 02:47:00",25.8620689655172,2.72413793103448,-40.8620689655172
"64",427,"2018-05-22 00:18:00",406.333333333333,0.0483996877439501,20.6666666666667
"65",294,"2018-05-25 00:42:00",147.861111111111,0.497071050642479,146.138888888889
"66",338,"2018-05-25 23:29:00",166.764705882353,0.506613296206056,171.235294117647
"67",38,"2018-05-23 01:10:00",235.875,5.20723684210526,-197.875
"68",188,"2018-05-22 23:44:00",210.666666666667,0.120567375886525,-22.6666666666667
"69",176,"2018-05-22 01:08:00",153.171428571429,0.129707792207792,22.8285714285714
