"","real_delay","schedule_arrival_datetime","predicted_delay","predicted_percentage_error","predict_error"
"44",467,"2018-05-27 00:52:00",274.111111111111,0.413038305971925,192.888888888889
"45",178,"2018-05-26 00:52:00",83.6888888888889,0.529837702871411,94.3111111111111
"46",-17,"2018-05-27 01:10:00",127.526315789474,8.5015479876161,-144.526315789474
"47",796,"2018-05-27 00:47:00",178.958333333333,0.77517797319933,617.041666666667
"48",0,"2018-05-26 02:15:00",0,NA,0
"49",114,"2018-05-26 02:39:00",48.2142857142857,0.577067669172932,65.7857142857143
"50",480,"2018-05-27 00:09:00",146.869565217391,0.694021739130435,333.130434782609
"51",3567,"2018-05-27 02:57:00",3567,0,0
"52",226,"2018-05-26 00:32:00",180.230769230769,0.202518720217835,45.7692307692308
"53",23,"2018-05-27 00:27:00",102.803921568627,3.46973572037511,-79.8039215686274
"54",15,"2018-05-26 05:05:00",5,0.666666666666667,10
"55",161,"2018-05-27 01:01:00",155.464285714286,0.0343833185448092,5.53571428571428
"56",146,"2018-05-26 02:57:00",108.529411764706,0.256647864625302,37.4705882352941
"57",66,"2018-05-27 02:35:00",55.1785714285714,0.163961038961039,10.8214285714286
"58",328,"2018-05-27 00:27:00",153.234375,0.532822027439024,174.765625
"59",-236,"2018-05-26 01:09:00",84.3333333333333,1.35734463276836,-320.333333333333
"60",82,"2018-05-26 01:54:00",205.380952380952,1.50464576074332,-123.380952380952
"61",39,"2018-05-26 00:23:00",47.0769230769231,0.207100591715976,-8.07692307692308
"62",335,"2018-05-26 02:46:00",125.045454545455,0.626729986431479,209.954545454545
"63",190,"2018-05-27 01:52:00",69.4545454545455,0.63444976076555,120.545454545455
"64",39,"2018-05-27 00:27:00",101.297297297297,1.5973665973666,-62.2972972972973
"65",-38,"2018-05-27 01:08:00",245.64,7.46421052631579,-283.64
"66",13,"2018-05-26 01:30:00",138.606060606061,9.66200466200466,-125.606060606061
"67",184,"2018-05-26 00:19:00",38.2830188679245,0.791940114848236,145.716981132075
"68",0,"2018-05-26 00:15:00",22.3537414965986,NA,-22.3537414965986
"69",114,"2018-05-27 01:54:00",183.086956521739,0.60602593440122,-69.0869565217391
"70",104,"2018-05-26 01:44:00",86.4285714285714,0.168956043956044,17.5714285714286
"71",225,"2018-05-26 01:46:00",264.147058823529,0.173986928104575,-39.1470588235294
"72",192,"2018-05-27 01:45:00",140.28729281768,0.269337016574586,51.7127071823204
"73",44,"2018-05-26 23:34:00",27.6331360946746,0.371974179666487,16.3668639053254
"74",323,"2018-05-26 00:44:00",131.728571428571,0.592171605484299,191.271428571429
"75",151,"2018-05-26 00:39:00",230.636363636364,0.52739313666466,-79.6363636363636
"76",-1,"2018-05-26 23:37:00",18.5294117647059,19.5294117647059,-19.5294117647059
"77",1374,"2018-05-26 02:20:00",99.2739726027397,0.927748200434687,1274.72602739726
"78",582,"2018-05-26 02:32:00",656.3125,0.12768470790378,-74.3125
