"","real_delay","schedule_arrival_datetime","predicted_delay","predicted_percentage_error","predict_error"
"77",-11,"2018-05-27 13:12:00",127.731707317073,12.6119733924612,-138.731707317073
"78",75,"2018-05-27 12:19:00",52.9316239316239,0.294245014245014,22.0683760683761
"79",0,"2018-05-27 14:44:00",420.896551724138,Inf,-420.896551724138
"80",114,"2018-05-26 10:48:00",91.983606557377,0.193126258268622,22.016393442623
"81",-43,"2018-05-26 18:54:00",166.148148148148,4.86391042204996,-209.148148148148
"82",-5,"2018-05-26 14:32:00",193.176923076923,39.6353846153846,-198.176923076923
"83",87,"2018-05-26 14:46:00",251.025510204082,1.88535069200094,-164.025510204082
"84",322,"2018-05-26 09:08:00",278.625,0.134704968944099,43.375
"85",250,"2018-05-27 17:51:00",353.073717948718,0.412294871794872,-103.073717948718
"86",-21,"2018-05-27 16:30:00",61.7222222222222,3.93915343915344,-82.7222222222222
"87",-7,"2018-05-27 10:53:00",80.5090909090909,12.5012987012987,-87.5090909090909
"88",205,"2018-05-27 18:27:00",406.184615384615,0.981388367729831,-201.184615384615
"89",-1,"2018-05-26 12:05:00",322.353658536585,323.353658536585,-323.353658536585
"90",-72,"2018-05-26 08:58:00",863.496774193548,12.9930107526882,-935.496774193548
"91",-24,"2018-05-26 13:31:00",171.10447761194,8.12935323383085,-195.10447761194
"92",-76,"2018-05-26 08:01:00",58.3666666666667,1.76798245614035,-134.366666666667
"93",136,"2018-05-26 13:32:00",302.083018867925,1.2211986681465,-166.083018867925
"94",29,"2018-05-26 08:25:00",23.3484848484848,0.194879832810867,5.65151515151515
"95",50,"2018-05-27 15:57:00",33.3121951219512,0.333756097560976,16.6878048780488
"96",43,"2018-05-26 11:09:00",334.184615384615,6.77173524150268,-291.184615384615
"97",319,"2018-05-26 10:00:00",229.409090909091,0.280849244799088,89.5909090909091
"98",-7,"2018-05-26 11:26:00",26,4.71428571428571,-33
"99",81,"2018-05-26 16:15:00",148.547945205479,0.833925249450364,-67.5479452054795
