"","real_delay","schedule_arrival_time","predicted_delay","predict_percentage_error","predict_error"
"1",23,"2018-05-26 23:58:00",462.993791099004,19.1301648303915,-439.993791099004
"2",113,"2018-05-27 01:06:00",93.2690772528133,0.174609935815812,19.7309227471867
"3",10,"2018-05-26 01:31:00",247.91236001737,23.791236001737,-237.91236001737
"4",204,"2018-05-27 01:02:00",163.814173901906,0.196989343618109,40.1858260980943
"5",186,"2018-05-26 00:13:00",123.794522675115,0.334438050133793,62.2054773248855
"6",80,"2018-05-27 01:06:00",125.807261209556,0.572590765119447,-45.8072612095557
"7",386,"2018-05-26 02:15:00",145.946379995665,0.621900569959417,240.053620004335
"8",124,"2018-05-27 23:35:00",106.086574899071,0.144463105652652,17.9134251009288
"9",0,"2018-05-27 02:17:00",83.7976637658295,NA,-83.7976637658295
"10",0,"2018-05-26 03:02:00",9.54782748630551,NA,-9.54782748630551
"11",105,"2018-05-27 00:47:00",192.897772582735,0.837121643645095,-87.8977725827349
"12",523,"2018-05-26 00:34:00",263.976723264287,0.495264391464078,259.023276735713
"13",114,"2018-05-27 00:15:00",132.695389529379,0.163994644994549,-18.6953895293785
"14",425,"2018-05-26 01:00:00",183.59903506475,0.568002270435883,241.40096493525
"15",-22,"2018-05-27 00:27:00",141.623555462242,7.43743433919283,-163.623555462242
"16",71,"2018-05-26 02:32:00",110.767367692898,0.56010377032251,-39.7673676928982
"17",-6,"2018-05-27 23:54:00",159.289360486574,27.5482267477624,-165.289360486574
"18",-63,"2018-05-26 02:52:00",72.8445557786543,2.15626279013737,-135.844555778654
"19",48,"2018-05-27 23:25:00",122.960315163173,1.5616732325661,-74.9603151631728
"20",242,"2018-05-27 01:50:00",129.257743764752,0.46587709188119,112.742256235248
"21",380,"2018-05-26 02:04:00",125.153064403319,0.670649830517582,254.846935596681
"22",252,"2018-05-27 00:46:00",116.3011619155,0.53848745271627,135.6988380845
"23",155,"2018-05-27 23:54:00",113.711188125081,0.266379431451093,41.2888118749194
"24",132,"2018-05-26 01:20:00",274.652812047982,1.08070312157562,-142.652812047982
"25",75,"2018-05-27 02:46:00",181.725266852113,1.42300355802818,-106.725266852113
"26",149,"2018-05-27 01:51:00",226.574901530985,0.520636923026744,-77.5749015309849
"27",114,"2018-05-27 01:49:00",11.6080650348707,0.898174868115169,102.391934965129
"28",0,"2018-05-27 00:35:00",26.7606795940896,NA,-26.7606795940896
"29",18,"2018-05-27 00:55:00",132.219921196335,6.34555117757419,-114.219921196335
"30",84,"2018-05-26 01:20:00",55.299723633181,0.341669956747845,28.700276366819
"31",0,"2018-05-26 01:32:00",205.374857142857,NA,-205.374857142857
"32",261,"2018-05-25 23:58:00",188.263858836889,0.278682533191997,72.7361411631111
"33",13,"2018-05-25 03:10:00",138.032203504847,9.61786180806516,-125.032203504847
"34",162,"2018-05-25 03:02:00",9.98383233401062,0.938371405345613,152.016167665989
"35",56,"2018-05-27 00:34:00",164.959421683296,1.94570395863028,-108.959421683296
"36",47,"2018-05-27 01:05:00",79.2133905582598,0.685391288473613,-32.2133905582598
"37",40,"2018-05-27 01:26:00",183.123858484833,3.57809646212081,-143.123858484833
"38",206,"2018-05-27 23:36:00",149.195229501619,0.275751313098937,56.804770498381
"39",54,"2018-05-27 23:23:00",86.8772917496205,0.608838736104084,-32.8772917496205
"40",267,"2018-05-27 00:06:00",115.584483720342,0.567099311908832,151.415516279658
"41",28,"2018-05-27 01:55:00",124.005242904504,3.42875867516085,-96.0052429045038
"42",32,"2018-05-27 00:37:00",165.205805607349,4.16268142522967,-133.205805607349
"43",0,"2018-05-25 03:26:00",122.955716695293,NA,-122.955716695293
"44",467,"2018-05-27 00:52:00",419.430446795073,0.101861998297488,47.5695532049269
"45",178,"2018-05-26 00:52:00",326.701166614064,0.835399812438563,-148.701166614064
"46",-17,"2018-05-27 01:10:00",132.717696175124,8.80692330441907,-149.717696175124
"47",796,"2018-05-27 00:47:00",240.989728749632,0.697249084485387,555.010271250368
"48",0,"2018-05-26 02:15:00",82.4087576063704,NA,-82.4087576063704
"49",114,"2018-05-26 02:39:00",108.415260477691,0.0489889431781486,5.58473952230894
"50",480,"2018-05-27 00:09:00",165.122041285214,0.655995747322472,314.877958714786
"51",3567,"2018-05-27 02:57:00",1056.83522621479,0.703718747907263,2510.16477378521
"52",226,"2018-05-26 00:32:00",277.909520775314,0.229688145023515,-51.9095207753144
"53",23,"2018-05-27 00:27:00",153.576604207979,5.67724366121649,-130.576604207979
"54",15,"2018-05-26 05:05:00",74.1773144075068,3.94515429383379,-59.1773144075068
"55",161,"2018-05-27 01:01:00",140.84168353,0.125206934596273,20.15831647
"56",146,"2018-05-26 02:57:00",261.901856166688,0.793848329908821,-115.901856166688
"57",66,"2018-05-27 02:35:00",96.570042362475,0.463182460037499,-30.570042362475
"58",328,"2018-05-27 00:27:00",95.4815895463353,0.708897592846539,232.518410453665
"59",-236,"2018-05-26 01:09:00",-45.4485714285714,0.807421307506053,-190.551428571429
"60",82,"2018-05-26 01:54:00",228.483834635138,1.78638822725779,-146.483834635138
"61",39,"2018-05-26 00:23:00",149.639430365176,2.83690847090196,-110.639430365176
"62",335,"2018-05-26 02:46:00",149.008943265154,0.555197184283123,185.991056734846
"63",190,"2018-05-27 01:52:00",125.445148738411,0.339762375060993,64.5548512615886
"64",39,"2018-05-27 00:27:00",135.918455829371,2.48508861100952,-96.9184558293715
"65",-38,"2018-05-27 01:08:00",276.730154090534,8.28237247606669,-314.730154090534
